state,window_date,size,purchase_count,population_variance
GUJARAT,2022-06-09,L,76,79844.666166
GUJARAT,2022-06-10,L,75,70153.739969
GUJARAT,2022-06-11,L,75,76758.080247
GUJARAT,2022-06-12,L,75,77668.887153
GUJARAT,2022-06-13,XXL,71,71918.718858
GUJARAT,2022-06-14,XXL,74,72064.843483
GUJARAT,2022-06-15,XXL,80,71106.062623
GUJARAT,2022-06-16,XXL,83,72232.978814
GUJARAT,2022-06-17,XXL,84,71499.847710
GUJARAT,2022-06-18,XXL,79,61799.637376
GUJARAT,2022-06-19,XXL,73,61422.081066
GUJARAT,2022-06-20,M,70,85824.302041
GUJARAT,2022-06-21,XXL,65,67074.285444
GUJARAT,2022-06-22,M,66,85788.218779
GUJARAT,2022-06-23,XXL,65,59479.477870
GUJARAT,2022-06-24,XXL,64,57550.843506
GUJARAT,2022-06-25,XXL,66,67898.252525
GUJARAT,2022-06-26,XL,62,91224.503902
GUJARAT,2022-06-27,XL,65,78923.449941
GUJARAT,2022-06-28,XXL,69,71500.318841
GUJARAT,2022-06-29,XXL,67,69107.059479
GUJARAT,2022-06-30,XXL,64,69281.868896
GUJARAT,2022-07-01,XXL,61,71204.005912
GUJARAT,2022-07-02,XXL,53,72019.473834
GUJARAT,2022-07-03,XXL,44,70694.980888
GUJARAT,2022-07-04,XL,37,42984.273192
GUJARAT,2022-07-05,XL,27,45310.595336
GUJARAT,2022-07-06,XXL,21,46650.058957
GUJARAT,2022-07-07,XXL,16,54910.359375
GUJARAT,2022-07-08,XL,8,46032.250000
GUJARAT,2022-07-09,S,2,80940.250000
HARYANA,2022-04-01,XL,4,22653.500000
HARYANA,2022-04-02,XL,11,36999.289256
HARYANA,2022-04-03,S,17,61462.290657
HARYANA,2022-04-04,L,28,87192.887755
HARYANA,2022-04-05,L,34,85688.222318
HARYANA,2022-04-06,L,45,82753.523951
HARYANA,2022-04-07,L,48,101564.457899
HARYANA,2022-04-08,L,53,93808.546814
HARYANA,2022-04-09,L,63,93275.370118
HARYANA,2022-04-10,L,75,85339.688889
HARYANA,2022-04-11,L,86,86057.899405
HARYANA,2022-04-12,L,85,89518.231696
HARYANA,2022-04-13,L,82,94990.374926
HARYANA,2022-04-14,M,89,75570.941800
HARYANA,2022-04-15,M,84,72872.739796
HARYANA,2022-04-16,M,84,78382.049320
HARYANA,2022-04-17,M,92,77965.075024
HARYANA,2022-04-18,M,98,81848.241566
HARYANA,2022-04-19,M,95,81874.274792
HARYANA,2022-04-20,M,93,76038.090878
HARYANA,2022-04-21,M,89,98811.454362
HARYANA,2022-04-22,M,95,98158.567978
HARYANA,2022-04-23,M,92,97756.899220
HARYANA,2022-04-24,XL,98,87635.034152
HARYANA,2022-04-25,XL,101,92796.104500
HARYANA,2022-04-26,XL,100,93381.710000
HARYANA,2022-04-27,XL,94,90552.894183
HARYANA,2022-04-28,XL,87,78822.823094
HARYANA,2022-04-29,XL,92,90726.765595
HARYANA,2022-04-30,XL,94,88515.750566
HARYANA,2022-05-01,XL,93,85364.422014
HARYANA,2022-05-02,L,93,72494.680079
HARYANA,2022-05-03,XL,91,72470.001691
HARYANA,2022-05-04,L,93,76254.625043
HARYANA,2022-05-05,XL,93,65299.492427
HARYANA,2022-05-06,XL,92,66068.708294
HARYANA,2022-05-07,XL,91,65731.803647
HARYANA,2022-05-08,XL,90,67670.590617
HARYANA,2022-05-09,L,89,86952.559273
HARYANA,2022-05-10,M,81,190510.963268
HARYANA,2022-05-11,M,82,198082.253421
HARYANA,2022-05-12,M,82,191424.220107
HARYANA,2022-05-13,M,82,196187.116002
HARYANA,2022-05-14,M,71,205486.409839
HARYANA,2022-05-15,M,73,206446.103584
HARYANA,2022-05-16,M,70,209823.515306
HARYANA,2022-05-17,M,72,207887.083140
HARYANA,2022-05-18,XL,71,78367.978576
HARYANA,2022-05-19,XL,69,80242.906532
HARYANA,2022-05-20,XL,66,77402.552801
HARYANA,2022-05-21,XL,66,78150.360193
HARYANA,2022-05-22,L,65,69381.634083
HARYANA,2022-05-23,L,68,56965.919550
HARYANA,2022-05-24,L,71,60743.026384
HARYANA,2022-05-25,L,74,63676.947589
HARYANA,2022-05-26,L,69,65039.555556
HARYANA,2022-05-27,M,70,94109.690612
HARYANA,2022-05-28,M,75,95288.615822
HARYANA,2022-05-29,M,78,106810.051282
HARYANA,2022-05-30,M,80,108041.742344
HARYANA,2022-05-31,M,85,107572.483599
HARYANA,2022-06-01,M,84,93206.603600
HARYANA,2022-06-02,M,90,79933.070247
HARYANA,2022-06-03,M,89,84352.795102
HARYANA,2022-06-04,M,91,88670.817776
HARYANA,2022-06-05,M,89,89245.201111
HARYANA,2022-06-06,M,84,103538.451814
HARYANA,2022-06-07,L,83,108540.224125
HARYANA,2022-06-08,M,84,93099.508362
HARYANA,2022-06-09,L,83,116812.033677
HARYANA,2022-06-10,L,85,111923.395156
HARYANA,2022-06-11,L,83,99034.658731
HARYANA,2022-06-12,L,80,93898.804844
HARYANA,2022-06-13,L,85,101904.568304
HARYANA,2022-06-14,L,89,91854.719101
HARYANA,2022-06-15,L,91,93113.637242
HARYANA,2022-06-16,L,83,92758.152998
HARYANA,2022-06-17,L,88,92759.237474
HARYANA,2022-06-18,L,89,105457.155915
HARYANA,2022-06-19,L,86,111559.393862
HARYANA,2022-06-20,L,78,118317.445102
HARYANA,2022-06-21,XXL,72,89911.802469
HARYANA,2022-06-22,L,72,118660.384066
HARYANA,2022-06-23,L,67,115150.668300
HARYANA,2022-06-24,XXL,69,84758.881327
HARYANA,2022-06-25,M,65,92941.406864
HARYANA,2022-06-26,XXL,62,76527.414412
HARYANA,2022-06-27,L,60,106722.503056
HARYANA,2022-06-28,L,59,93455.605860
HARYANA,2022-06-29,M,57,100707.968606
HARYANA,2022-06-30,XL,56,107251.034439
HARYANA,2022-07-01,L,51,73711.112649
HARYANA,2022-07-02,XL,46,109469.637524
HARYANA,2022-07-03,XL,42,103553.880385
HARYANA,2022-07-04,XL,34,107896.837370
HARYANA,2022-07-05,L,31,79532.516129
HARYANA,2022-07-06,L,23,82141.270321
HARYANA,2022-07-07,M,14,131739.658163
HARYANA,2022-07-08,M,7,78738.244898
HARYANA,2022-07-09,S,4,72486.687500
HIMACHAL PRADESH,2022-04-02,L,7,58352.816327
HIMACHAL PRADESH,2022-04-03,L,10,49147.250000
HIMACHAL PRADESH,2022-04-04,L,11,49990.247934
HIMACHAL PRADESH,2022-04-05,L,16,51201.371094
HIMACHAL PRADESH,2022-04-06,L,19,47141.290859
HIMACHAL PRADESH,2022-04-07,L,19,47141.290859
HIMACHAL PRADESH,2022-04-08,L,19,47141.290859
HIMACHAL PRADESH,2022-04-09,L,20,46700.260000
HIMACHAL PRADESH,2022-04-10,L,21,44487.759637
HIMACHAL PRADESH,2022-04-11,L,23,66999.977316
HIMACHAL PRADESH,2022-04-12,L,18,63578.694444
HIMACHAL PRADESH,2022-04-13,S,16,166868.484375
HIMACHAL PRADESH,2022-04-14,L,14,51694.392857
HIMACHAL PRADESH,2022-04-15,XL,15,126689.626667
HIMACHAL PRADESH,2022-04-16,L,14,80405.352041
HIMACHAL PRADESH,2022-04-17,XL,19,149437.196676
HIMACHAL PRADESH,2022-04-18,XL,22,133100.043388
HIMACHAL PRADESH,2022-04-19,S,23,124881.209830
HIMACHAL PRADESH,2022-04-20,L,23,96174.260870
HIMACHAL PRADESH,2022-04-21,L,24,68590.833333
HIMACHAL PRADESH,2022-04-22,L,23,68901.852552
HIMACHAL PRADESH,2022-04-23,L,24,75235.942708
HIMACHAL PRADESH,2022-04-24,L,28,95703.289541
HIMACHAL PRADESH,2022-04-25,L,24,106207.748264
HIMACHAL PRADESH,2022-04-26,S,23,89082.759924
HIMACHAL PRADESH,2022-04-27,L,23,158517.708885
HIMACHAL PRADESH,2022-04-28,L,22,136684.628099
HIMACHAL PRADESH,2022-04-29,L,20,149809.927500
HIMACHAL PRADESH,2022-04-30,M,21,88597.283447
HIMACHAL PRADESH,2022-05-01,M,25,78811.680000
HIMACHAL PRADESH,2022-05-02,M,23,76339.448015
HIMACHAL PRADESH,2022-05-03,M,24,64543.972222
HIMACHAL PRADESH,2022-05-04,M,25,65475.798400
HIMACHAL PRADESH,2022-05-05,M,24,67475.555556
HIMACHAL PRADESH,2022-05-06,M,23,72000.056711
HIMACHAL PRADESH,2022-05-07,M,23,79499.085066
HIMACHAL PRADESH,2022-05-08,M,21,85441.741497
HIMACHAL PRADESH,2022-05-09,M,25,91176.640000
HIMACHAL PRADESH,2022-05-10,M,23,72759.909263
HIMACHAL PRADESH,2022-05-11,M,19,78155.562327
HIMACHAL PRADESH,2022-05-12,M,18,77743.135802
HIMACHAL PRADESH,2022-05-13,M,17,83940.934256
HIMACHAL PRADESH,2022-05-14,M,16,100882.609375
HIMACHAL PRADESH,2022-05-15,M,15,104623.315556
HIMACHAL PRADESH,2022-05-16,XL,16,80676.859375
HIMACHAL PRADESH,2022-05-17,XL,16,78830.234375
HIMACHAL PRADESH,2022-05-18,XL,15,84048.373333
HIMACHAL PRADESH,2022-05-19,XL,15,84048.373333
HIMACHAL PRADESH,2022-05-20,XL,15,87423.928889
HIMACHAL PRADESH,2022-05-21,XL,14,86432.494898
HIMACHAL PRADESH,2022-05-22,M,12,78183.666667
HIMACHAL PRADESH,2022-05-23,M,13,88597.538462
HIMACHAL PRADESH,2022-05-24,M,12,77290.909722
HIMACHAL PRADESH,2022-05-25,M,14,78289.918367
HIMACHAL PRADESH,2022-05-26,M,13,73197.940828
HIMACHAL PRADESH,2022-05-27,M,11,75256.016529
HIMACHAL PRADESH,2022-05-28,M,10,81347.250000
HIMACHAL PRADESH,2022-05-29,L,11,84338.000000
HIMACHAL PRADESH,2022-05-30,L,10,95229.810000
HIMACHAL PRADESH,2022-05-31,L,11,93652.991736
HIMACHAL PRADESH,2022-06-01,L,12,64596.722222
HIMACHAL PRADESH,2022-06-02,L,13,61620.591716
HIMACHAL PRADESH,2022-06-03,L,14,88719.780612
HIMACHAL PRADESH,2022-06-04,L,14,84112.637755
HIMACHAL PRADESH,2022-06-05,L,13,88302.059172
HIMACHAL PRADESH,2022-06-06,L,14,83481.000000
HIMACHAL PRADESH,2022-06-07,S,13,97284.248521
HIMACHAL PRADESH,2022-06-08,S,16,116308.812500
HIMACHAL PRADESH,2022-06-09,S,15,119785.573333
HIMACHAL PRADESH,2022-06-10,S,17,113650.733564
HIMACHAL PRADESH,2022-06-11,S,17,104585.501730
HIMACHAL PRADESH,2022-06-12,S,15,79675.662222
HIMACHAL PRADESH,2022-06-13,S,17,112284.442907
HIMACHAL PRADESH,2022-06-14,S,17,116706.380623
HIMACHAL PRADESH,2022-06-15,S,14,135062.693878
HIMACHAL PRADESH,2022-06-16,S,16,120851.250000
HIMACHAL PRADESH,2022-06-17,S,15,108087.928889
HIMACHAL PRADESH,2022-06-18,M,13,47916.378698
HIMACHAL PRADESH,2022-06-19,M,13,47916.378698
HIMACHAL PRADESH,2022-06-20,L,11,54986.330579
HIMACHAL PRADESH,2022-06-21,L,11,54986.330579
HIMACHAL PRADESH,2022-06-22,L,11,73872.991736
HIMACHAL PRADESH,2022-06-23,XL,12,87720.743056
HIMACHAL PRADESH,2022-06-24,L,12,87052.687500
HIMACHAL PRADESH,2022-06-25,XL,14,100279.408163
HIMACHAL PRADESH,2022-06-26,L,15,83389.848889
HIMACHAL PRADESH,2022-06-27,L,15,83449.048889
HIMACHAL PRADESH,2022-06-28,L,15,82489.795556
HIMACHAL PRADESH,2022-06-29,S,16,79106.562500
HIMACHAL PRADESH,2022-06-30,S,14,78304.387755
HIMACHAL PRADESH,2022-07-01,S,14,78304.387755
HIMACHAL PRADESH,2022-07-02,S,13,81601.005917
HIMACHAL PRADESH,2022-07-03,S,11,91242.413223
HIMACHAL PRADESH,2022-07-04,S,9,90482.000000
HIMACHAL PRADESH,2022-07-05,S,7,87871.061224
HIMACHAL PRADESH,2022-07-06,M,5,11579.360000
HIMACHAL PRADESH,2022-07-07,S,5,99995.200000
HIMACHAL PRADESH,2022-07-08,S,4,19506.187500
JAMMU & KASHMIR,2022-04-02,3XL,1,0.000000
JAMMU & KASHMIR,2022-04-03,M,2,20449.000000
JAMMU & KASHMIR,2022-04-04,XL,3,28466.000000
JAMMU & KASHMIR,2022-04-05,3XL,4,133778.250000
JAMMU & KASHMIR,2022-04-06,M,5,67259.040000
JAMMU & KASHMIR,2022-04-07,3XL,7,109701.428571
JAMMU & KASHMIR,2022-04-08,M,7,49587.387755
JAMMU & KASHMIR,2022-04-09,3XL,10,106060.040000
JAMMU & KASHMIR,2022-04-10,3XL,11,108706.429752
JAMMU & KASHMIR,2022-04-11,3XL,12,100465.138889
JAMMU & KASHMIR,2022-04-12,3XL,13,85063.384615
JAMMU & KASHMIR,2022-04-13,3XL,14,88018.515306
JAMMU & KASHMIR,2022-04-14,3XL,14,72923.943878
JAMMU & KASHMIR,2022-04-15,3XL,14,70687.780612
JAMMU & KASHMIR,2022-04-16,3XL,15,103104.026667
JAMMU & KASHMIR,2022-04-17,3XL,15,97563.973333
JAMMU & KASHMIR,2022-04-18,3XL,16,91604.621094
JAMMU & KASHMIR,2022-04-19,3XL,14,95107.530612
JAMMU & KASHMIR,2022-04-20,L,14,47939.311224
JAMMU & KASHMIR,2022-04-21,L,15,46051.093333
JAMMU & KASHMIR,2022-04-22,S,19,71276.975069
JAMMU & KASHMIR,2022-04-23,S,21,72235.632653
JAMMU & KASHMIR,2022-04-24,L,20,36758.147500
JAMMU & KASHMIR,2022-04-25,L,19,38166.664820
JAMMU & KASHMIR,2022-04-26,S,19,64478.875346
JAMMU & KASHMIR,2022-04-27,S,21,65547.759637
JAMMU & KASHMIR,2022-04-28,S,21,62741.936508
JAMMU & KASHMIR,2022-04-29,S,21,58602.789116
JAMMU & KASHMIR,2022-04-30,S,19,51004.659280
JAMMU & KASHMIR,2022-05-01,L,14,48260.816327
JAMMU & KASHMIR,2022-05-02,XL,16,123050.000000
JAMMU & KASHMIR,2022-05-03,M,15,91493.360000
JAMMU & KASHMIR,2022-05-04,XL,14,75193.489796
JAMMU & KASHMIR,2022-05-05,XL,16,67480.777344
JAMMU & KASHMIR,2022-05-06,M,18,81380.570988
JAMMU & KASHMIR,2022-05-07,M,16,59262.058594
JAMMU & KASHMIR,2022-05-08,M,17,47974.795848
JAMMU & KASHMIR,2022-05-09,XL,18,74495.617284
JAMMU & KASHMIR,2022-05-10,XL,16,66417.984375
JAMMU & KASHMIR,2022-05-11,XL,17,64132.290657
JAMMU & KASHMIR,2022-05-12,L,15,52272.373333
JAMMU & KASHMIR,2022-05-13,L,14,55294.918367
JAMMU & KASHMIR,2022-05-14,L,13,54728.390533
JAMMU & KASHMIR,2022-05-15,L,13,66150.023669
JAMMU & KASHMIR,2022-05-16,L,14,61507.346939
JAMMU & KASHMIR,2022-05-17,L,15,62034.515556
JAMMU & KASHMIR,2022-05-18,L,13,61276.639053
JAMMU & KASHMIR,2022-05-19,XXL,12,74753.243056
JAMMU & KASHMIR,2022-05-20,L,12,36760.972222
JAMMU & KASHMIR,2022-05-21,L,11,39192.066116
JAMMU & KASHMIR,2022-05-22,M,13,51759.017751
JAMMU & KASHMIR,2022-05-23,M,14,60523.964286
JAMMU & KASHMIR,2022-05-24,M,13,64824.248521
JAMMU & KASHMIR,2022-05-25,M,12,47878.500000
JAMMU & KASHMIR,2022-05-26,XXL,11,55743.140496
JAMMU & KASHMIR,2022-05-27,XXL,10,50557.250000
JAMMU & KASHMIR,2022-05-28,3XL,10,61377.090000
JAMMU & KASHMIR,2022-05-29,3XL,10,61377.090000
JAMMU & KASHMIR,2022-05-30,3XL,9,64147.728395
JAMMU & KASHMIR,2022-05-31,3XL,10,82992.760000
JAMMU & KASHMIR,2022-06-01,L,10,172642.410000
JAMMU & KASHMIR,2022-06-02,L,10,165476.160000
JAMMU & KASHMIR,2022-06-03,L,11,159097.867769
JAMMU & KASHMIR,2022-06-04,L,13,159824.402367
JAMMU & KASHMIR,2022-06-05,L,14,104798.714286
JAMMU & KASHMIR,2022-06-06,L,16,89295.312500
JAMMU & KASHMIR,2022-06-07,L,17,84127.937716
JAMMU & KASHMIR,2022-06-08,L,19,77028.144044
JAMMU & KASHMIR,2022-06-09,L,19,81063.933518
JAMMU & KASHMIR,2022-06-10,L,18,83528.361111
JAMMU & KASHMIR,2022-06-11,XXL,17,95012.339100
JAMMU & KASHMIR,2022-06-12,L,17,81064.913495
JAMMU & KASHMIR,2022-06-13,L,20,62690.287500
JAMMU & KASHMIR,2022-06-14,L,20,59648.227500
JAMMU & KASHMIR,2022-06-15,L,18,46464.867284
JAMMU & KASHMIR,2022-06-16,L,16,55882.937500
JAMMU & KASHMIR,2022-06-17,L,15,57905.528889
JAMMU & KASHMIR,2022-06-18,L,13,63709.763314
JAMMU & KASHMIR,2022-06-19,L,13,56790.366864
JAMMU & KASHMIR,2022-06-20,L,13,56790.366864
JAMMU & KASHMIR,2022-06-21,3XL,14,147247.515306
JAMMU & KASHMIR,2022-06-22,XXL,14,62094.801020
JAMMU & KASHMIR,2022-06-23,XXL,14,62094.801020
JAMMU & KASHMIR,2022-06-24,XXL,15,58676.115556
JAMMU & KASHMIR,2022-06-25,XXL,12,69418.743056
JAMMU & KASHMIR,2022-06-26,XXL,12,69418.743056
JAMMU & KASHMIR,2022-06-27,XXL,12,69993.187500
JAMMU & KASHMIR,2022-06-28,XXL,13,68571.479290
JAMMU & KASHMIR,2022-06-29,XXL,12,37715.750000
JAMMU & KASHMIR,2022-06-30,XXL,11,27309.520661
JAMMU & KASHMIR,2022-07-01,XXL,7,33482.204082
JAMMU & KASHMIR,2022-07-02,XL,6,3520.888889
JAMMU & KASHMIR,2022-07-03,XXL,5,12969.360000
JAMMU & KASHMIR,2022-07-04,XXL,4,15802.187500
JAMMU & KASHMIR,2022-07-05,XL,3,3190.222222
JAMMU & KASHMIR,2022-07-06,XXL,3,19148.222222
JAMMU & KASHMIR,2022-07-07,M,3,207949.555556
JAMMU & KASHMIR,2022-07-08,S,1,0.000000
JHARKHAND,2022-04-01,M,2,2500.000000
JHARKHAND,2022-04-02,XXL,7,112093.551020
JHARKHAND,2022-04-03,M,12,39149.187500
JHARKHAND,2022-04-04,M,14,40134.739796
JHARKHAND,2022-04-05,M,15,37770.862222
JHARKHAND,2022-04-06,M,19,34087.567867
JHARKHAND,2022-04-07,M,22,42614.413223
JHARKHAND,2022-04-08,M,25,38145.417600
JHARKHAND,2022-04-09,M,26,37068.196746
JHARKHAND,2022-04-10,M,29,40494.045184
JHARKHAND,2022-04-11,M,27,42623.862826
JHARKHAND,2022-04-12,M,30,50746.765556
JHARKHAND,2022-04-13,L,27,52203.048011
JHARKHAND,2022-04-14,M,27,81359.802469
JHARKHAND,2022-04-15,L,30,63509.645556
JHARKHAND,2022-04-16,L,31,60714.572320
JHARKHAND,2022-04-17,L,36,61366.555556
JHARKHAND,2022-04-18,L,39,60522.828402
JHARKHAND,2022-04-19,L,40,67797.047500
JHARKHAND,2022-04-20,L,39,67359.925049
JHARKHAND,2022-04-21,M,42,99509.281746
JHARKHAND,2022-04-22,M,44,87838.022211
JHARKHAND,2022-04-23,M,46,87269.495747
JHARKHAND,2022-04-24,M,47,78748.838388
JHARKHAND,2022-04-25,M,49,70914.463140
JHARKHAND,2022-04-26,M,50,87716.627600
JHARKHAND,2022-04-27,M,53,95226.514062
JHARKHAND,2022-04-28,M,58,102663.337693
JHARKHAND,2022-04-29,M,59,100508.403332
JHARKHAND,2022-04-30,M,55,94558.643306
JHARKHAND,2022-05-01,M,48,94732.187066
JHARKHAND,2022-05-02,M,45,95095.804444
JHARKHAND,2022-05-03,M,44,89178.782541
JHARKHAND,2022-05-04,M,42,92298.569161
JHARKHAND,2022-05-05,M,39,93801.381986
JHARKHAND,2022-05-06,M,36,79524.730710
JHARKHAND,2022-05-07,S,35,86721.139592
JHARKHAND,2022-05-08,S,35,87430.274286
JHARKHAND,2022-05-09,S,35,87726.313469
JHARKHAND,2022-05-10,S,34,84810.889273
JHARKHAND,2022-05-11,S,32,94546.187500
JHARKHAND,2022-05-12,S,31,94145.983351
JHARKHAND,2022-05-13,S,31,94621.787721
JHARKHAND,2022-05-14,S,23,94966.839319
JHARKHAND,2022-05-15,XL,21,105980.693878
JHARKHAND,2022-05-16,L,23,78440.574669
JHARKHAND,2022-05-17,L,23,78645.281664
JHARKHAND,2022-05-18,L,25,95637.065600
JHARKHAND,2022-05-19,L,24,85289.243056
JHARKHAND,2022-05-20,L,24,81996.623264
JHARKHAND,2022-05-21,L,23,84755.644612
JHARKHAND,2022-05-22,L,21,89961.918367
JHARKHAND,2022-05-23,L,23,88461.992439
JHARKHAND,2022-05-24,L,21,93768.721088
JHARKHAND,2022-05-25,L,21,93965.201814
JHARKHAND,2022-05-26,S,20,86799.827500
JHARKHAND,2022-05-27,S,22,73264.380165
JHARKHAND,2022-05-28,L,20,43832.940000
JHARKHAND,2022-05-29,L,19,38863.711911
JHARKHAND,2022-05-30,M,22,97400.561983
JHARKHAND,2022-05-31,M,23,112037.969754
JHARKHAND,2022-06-01,M,30,108823.782222
JHARKHAND,2022-06-02,M,28,103723.309949
JHARKHAND,2022-06-03,M,29,120027.267539
JHARKHAND,2022-06-04,M,30,119385.712222
JHARKHAND,2022-06-05,M,29,121834.454221
JHARKHAND,2022-06-06,M,31,120610.994797
JHARKHAND,2022-06-07,M,33,118854.547291
JHARKHAND,2022-06-08,M,30,116190.432222
JHARKHAND,2022-06-09,M,28,85172.605867
JHARKHAND,2022-06-10,M,27,94638.414266
JHARKHAND,2022-06-11,L,21,85091.895692
JHARKHAND,2022-06-12,M,23,95495.561437
JHARKHAND,2022-06-13,M,23,94369.776938
JHARKHAND,2022-06-14,L,21,83550.585034
JHARKHAND,2022-06-15,L,21,83522.625850
JHARKHAND,2022-06-16,L,22,71667.975207
JHARKHAND,2022-06-17,L,22,51576.537190
JHARKHAND,2022-06-18,L,23,62753.274102
JHARKHAND,2022-06-19,L,22,57804.595041
JHARKHAND,2022-06-20,L,20,79350.247500
JHARKHAND,2022-06-21,L,19,80381.983380
JHARKHAND,2022-06-22,M,21,118868.000000
JHARKHAND,2022-06-23,M,23,115016.170132
JHARKHAND,2022-06-24,L,23,73534.064272
JHARKHAND,2022-06-25,M,24,114607.651042
JHARKHAND,2022-06-26,L,20,84811.727500
JHARKHAND,2022-06-27,M,22,98620.504132
JHARKHAND,2022-06-28,M,23,111092.245747
JHARKHAND,2022-06-29,M,25,132291.177600
JHARKHAND,2022-06-30,M,20,126196.840000
JHARKHAND,2022-07-01,M,20,126196.840000
JHARKHAND,2022-07-02,M,15,112475.128889
JHARKHAND,2022-07-03,M,11,93491.884298
JHARKHAND,2022-07-04,M,11,93491.884298
JHARKHAND,2022-07-05,M,9,98384.098765
JHARKHAND,2022-07-06,M,8,108753.437500
JHARKHAND,2022-07-07,M,5,155369.840000
JHARKHAND,2022-07-08,3XL,4,80464.750000
JHARKHAND,2022-07-09,3XL,1,0.000000
KARNATAKA,2022-04-01,M,6,20561.916667
KARNATAKA,2022-04-02,M,37,90338.543462
KARNATAKA,2022-04-03,M,68,102536.896843
KARNATAKA,2022-04-04,XL,108,79354.243741
KARNATAKA,2022-04-05,XL,144,71928.100260
KARNATAKA,2022-04-06,L,178,79637.503472
KARNATAKA,2022-04-07,L,192,68073.218316
KARNATAKA,2022-04-08,L,184,56927.949876
KARNATAKA,2022-04-09,L,179,51718.801723
KARNATAKA,2022-04-10,L,186,50145.516736
KARNATAKA,2022-04-11,L,189,54712.112371
KARNATAKA,2022-04-12,L,183,62652.157723
KARNATAKA,2022-04-13,L,176,56531.846300
KARNATAKA,2022-04-14,L,185,61312.251161
KARNATAKA,2022-04-15,L,183,63287.756398
KARNATAKA,2022-04-16,L,180,66667.478117
KARNATAKA,2022-04-17,L,197,70193.961865
KARNATAKA,2022-04-18,L,204,73303.992191
KARNATAKA,2022-04-19,XL,195,55825.087074
KARNATAKA,2022-04-20,XL,192,57289.667291
KARNATAKA,2022-04-21,M,178,69519.484945
KARNATAKA,2022-04-22,M,171,70162.413050
KARNATAKA,2022-04-23,M,179,70506.674636
KARNATAKA,2022-04-24,M,183,68218.510496
KARNATAKA,2022-04-25,L,175,62533.061029
KARNATAKA,2022-04-26,M,172,60088.624493
KARNATAKA,2022-04-27,L,173,67618.502589
KARNATAKA,2022-04-28,L,171,73422.149243
KARNATAKA,2022-04-29,L,185,70939.049701
KARNATAKA,2022-04-30,L,173,68688.070701
KARNATAKA,2022-05-01,L,174,71508.788512
KARNATAKA,2022-05-02,L,169,75503.893491
KARNATAKA,2022-05-03,M,188,53299.728497
KARNATAKA,2022-05-04,M,191,45098.291330
KARNATAKA,2022-05-05,M,211,57094.256823
KARNATAKA,2022-05-06,M,212,60928.755607
KARNATAKA,2022-05-07,XL,193,83216.051760
KARNATAKA,2022-05-08,XL,178,87213.305675
KARNATAKA,2022-05-09,M,162,78763.517795
KARNATAKA,2022-05-10,XL,144,71246.786844
KARNATAKA,2022-05-11,M,128,66561.200623
KARNATAKA,2022-05-12,M,137,74431.992115
KARNATAKA,2022-05-13,M,125,107580.494976
KARNATAKA,2022-05-14,M,120,109118.895556
KARNATAKA,2022-05-15,M,120,97373.670833
KARNATAKA,2022-05-16,M,120,98472.233056
KARNATAKA,2022-05-17,M,115,88841.784045
KARNATAKA,2022-05-18,M,113,61359.487822
KARNATAKA,2022-05-19,M,128,69038.453125
KARNATAKA,2022-05-20,M,130,72240.919763
KARNATAKA,2022-05-21,M,123,71578.482385
KARNATAKA,2022-05-22,M,125,81969.821056
KARNATAKA,2022-05-23,M,123,81748.450922
KARNATAKA,2022-05-24,L,120,60458.554931
KARNATAKA,2022-05-25,L,132,61861.367769
KARNATAKA,2022-05-26,XL,134,81348.661450
KARNATAKA,2022-05-27,XL,133,74744.555486
KARNATAKA,2022-05-28,XL,130,44602.940178
KARNATAKA,2022-05-29,XL,139,48414.721909
KARNATAKA,2022-05-30,XL,147,51498.338007
KARNATAKA,2022-05-31,XL,147,56010.326531
KARNATAKA,2022-06-01,XL,140,70564.771224
KARNATAKA,2022-06-02,M,171,76535.957183
KARNATAKA,2022-06-03,M,174,68090.961554
KARNATAKA,2022-06-04,M,172,73816.603941
KARNATAKA,2022-06-05,M,163,73109.935865
KARNATAKA,2022-06-06,M,166,69336.742669
KARNATAKA,2022-06-07,XL,155,63580.657482
KARNATAKA,2022-06-08,L,166,68249.850922
KARNATAKA,2022-06-09,XL,185,66008.675062
KARNATAKA,2022-06-10,L,187,73266.670823
KARNATAKA,2022-06-11,L,180,87679.770710
KARNATAKA,2022-06-12,L,176,89343.238604
KARNATAKA,2022-06-13,XL,177,73547.473778
KARNATAKA,2022-06-14,L,168,87865.804280
KARNATAKA,2022-06-15,L,165,80782.411534
KARNATAKA,2022-06-16,M,171,88137.091413
KARNATAKA,2022-06-17,M,171,88613.636880
KARNATAKA,2022-06-18,M,166,93369.597946
KARNATAKA,2022-06-19,M,169,90037.874024
KARNATAKA,2022-06-20,M,149,78046.622044
KARNATAKA,2022-06-21,XL,139,68897.943171
KARNATAKA,2022-06-22,M,136,63047.345534
KARNATAKA,2022-06-23,M,136,62165.826503
KARNATAKA,2022-06-24,L,126,85307.456097
KARNATAKA,2022-06-25,L,134,81948.189797
KARNATAKA,2022-06-26,L,131,63440.445079
KARNATAKA,2022-06-27,M,123,79097.440545
KARNATAKA,2022-06-28,M,114,86149.419821
KARNATAKA,2022-06-29,L,112,70859.852041
KARNATAKA,2022-06-30,L,95,66705.873019
KARNATAKA,2022-07-01,L,71,78485.330688
KARNATAKA,2022-07-02,L,52,71866.745562
KARNATAKA,2022-07-03,L,27,72509.764060
